old_path,new_path,sha256_before,sha256_after,action,reason,status
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0127_PREFLIGHT_AND_APPLY_CONTROLLED_FCMC_PERIOD_UF_SCHEMA_MIGRATION.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0127_PREFLIGHT_AND_APPLY_CONTROLLED_FCMC_PERIOD_UF_SCHEMA_MIGRATION.cpython-312.pyc,1b72084d66aad3ab40e407a80f4111d65ef712f863ed024a936d556d7630dfe7,1b72084d66aad3ab40e407a80f4111d65ef712f863ed024a936d556d7630dfe7,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0127_PREFLIGHT_AND_APPLY_CONTROLLED_FCMC_PERIOD_UF_SCHEMA_MIGRATION.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0127_PREFLIGHT_AND_APPLY_CONTROLLED_FCMC_PERIOD_UF_SCHEMA_MIGRATION.py,40b401a9346148634420cf2f040223be307c8311e4add5576c4fbe805a906e14,40b401a9346148634420cf2f040223be307c8311e4add5576c4fbe805a906e14,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0128_PREPARE_AND_APPLY_CONTROLLED_FCMC_PERIOD_UF_SEED_STRATEGY.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0128_PREPARE_AND_APPLY_CONTROLLED_FCMC_PERIOD_UF_SEED_STRATEGY.cpython-312.pyc,ea30ad6e64b78020c39385ecb11503c08733b8f1cc74294d54087123203f699e,ea30ad6e64b78020c39385ecb11503c08733b8f1cc74294d54087123203f699e,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0128_PREPARE_AND_APPLY_CONTROLLED_FCMC_PERIOD_UF_SEED_STRATEGY.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0128_PREPARE_AND_APPLY_CONTROLLED_FCMC_PERIOD_UF_SEED_STRATEGY.py,2e1d0c7f092a7359de403b6b0d0777638d6634041224f536dc1138eb2a2cccf1,2e1d0c7f092a7359de403b6b0d0777638d6634041224f536dc1138eb2a2cccf1,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0129_APPLY_ORIGINAL_BOOTSTRAP_APPROVED_PERIOD_UF_SEED_FOR_FCMC.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0129_APPLY_ORIGINAL_BOOTSTRAP_APPROVED_PERIOD_UF_SEED_FOR_FCMC.cpython-312.pyc,f8fad398fbe87a0763f5e729484f5ac9ce66a02ab8d63713a6975da9b447e45a,f8fad398fbe87a0763f5e729484f5ac9ce66a02ab8d63713a6975da9b447e45a,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0129_APPLY_ORIGINAL_BOOTSTRAP_APPROVED_PERIOD_UF_SEED_FOR_FCMC.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0129_APPLY_ORIGINAL_BOOTSTRAP_APPROVED_PERIOD_UF_SEED_FOR_FCMC.py,9deeddef097a10d5cb63ba2ca46644df316ccf2d688f0b23ac9be1ab203f8f27,9deeddef097a10d5cb63ba2ca46644df316ccf2d688f0b23ac9be1ab203f8f27,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0129G_SCHEMA_AWARE_PROMOTE_FCMC_STAGING_TO_CANONICAL_DB.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0129G_SCHEMA_AWARE_PROMOTE_FCMC_STAGING_TO_CANONICAL_DB.cpython-312.pyc,886f7c605721632baccb798647d62922e68e7091257b15b97afddd9351f72d67,886f7c605721632baccb798647d62922e68e7091257b15b97afddd9351f72d67,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0129G_SCHEMA_AWARE_PROMOTE_FCMC_STAGING_TO_CANONICAL_DB.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0129G_SCHEMA_AWARE_PROMOTE_FCMC_STAGING_TO_CANONICAL_DB.py,2a9a420cd1760cb1b5a6f65d94282f053cf7b712de3d445fcd14974864bd212c,2a9a420cd1760cb1b5a6f65d94282f053cf7b712de3d445fcd14974864bd212c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0130_IMPLEMENT_GENERATOR_FOR_R01B_FCMC_DEPENDENCY_SHEET.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0130_IMPLEMENT_GENERATOR_FOR_R01B_FCMC_DEPENDENCY_SHEET.cpython-312.pyc,87a28a87ff299b8561d5b9375840e6a7918927ad10cfd848334e48b0df8d227f,87a28a87ff299b8561d5b9375840e6a7918927ad10cfd848334e48b0df8d227f,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0130_IMPLEMENT_GENERATOR_FOR_R01B_FCMC_DEPENDENCY_SHEET.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0130_IMPLEMENT_GENERATOR_FOR_R01B_FCMC_DEPENDENCY_SHEET.py,196bceb02dd020d0c6c680a9e1c5a417bf53677acbe3cc05858e6d9cd8105eb6,196bceb02dd020d0c6c680a9e1c5a417bf53677acbe3cc05858e6d9cd8105eb6,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0131_R01B_POST_FCMC_DEPENDENCY_AUDIT.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0131_R01B_POST_FCMC_DEPENDENCY_AUDIT.cpython-312.pyc,2b1f346a953d8e708280373ffefb5c259aa541793f4528cba88eb98afe9bfaf7,2b1f346a953d8e708280373ffefb5c259aa541793f4528cba88eb98afe9bfaf7,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0131_R01B_POST_FCMC_DEPENDENCY_AUDIT.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0131_R01B_POST_FCMC_DEPENDENCY_AUDIT.py,9d5e0f412b8a56cf8d8802a42a9734b8ffdee2d030d78d2de2bdb2058846c6b0,9d5e0f412b8a56cf8d8802a42a9734b8ffdee2d030d78d2de2bdb2058846c6b0,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0132_DBB_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0132_DBB_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.cpython-312.pyc,3a7cad66273fc3a8120b7daf364f747e718b7b1ff06a83e6a189b9fa27616191,3a7cad66273fc3a8120b7daf364f747e718b7b1ff06a83e6a189b9fa27616191,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0132_DBB_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0132_DBB_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.py,b16cbf9d47c5986b16d2e38c6064e0261bc0686f03997d12940691ffd3607285,b16cbf9d47c5986b16d2e38c6064e0261bc0686f03997d12940691ffd3607285,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0133_R01B_POST_DBB_DEPENDENCY_AUDIT.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0133_R01B_POST_DBB_DEPENDENCY_AUDIT.cpython-312.pyc,7e8f7ab0619ed3ec3194e68706297311467b81397024e288f9e60ca69d1067a2,7e8f7ab0619ed3ec3194e68706297311467b81397024e288f9e60ca69d1067a2,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0133_R01B_POST_DBB_DEPENDENCY_AUDIT.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0133_R01B_POST_DBB_DEPENDENCY_AUDIT.py,e55b0340a45a850053d5caec7b4a75649cb8afe54a347946d3ce232c4ab3cd38,e55b0340a45a850053d5caec7b4a75649cb8afe54a347946d3ce232c4ab3cd38,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0134_DETALLE_KOKE_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0134_DETALLE_KOKE_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.cpython-312.pyc,5a9869f148b52c4a6bc8155cd8008baedd2ae15da8073737e400488261ce1d85,5a9869f148b52c4a6bc8155cd8008baedd2ae15da8073737e400488261ce1d85,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0134_DETALLE_KOKE_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0134_DETALLE_KOKE_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.py,8a4ba48818e5ab9121f2183e18c8bc841cd0097f19c877308c88f260fbc458d9,8a4ba48818e5ab9121f2183e18c8bc841cd0097f19c877308c88f260fbc458d9,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0135_FBS2_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0135_FBS2_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.cpython-312.pyc,452f6c4173b08fa7af16d6dc51e494cc0445231a43cfc66b25c9d3b6f91700c8,452f6c4173b08fa7af16d6dc51e494cc0445231a43cfc66b25c9d3b6f91700c8,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0135_FBS2_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0135_FBS2_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.py,2702e674ff10d6081f1137db87f2273180635b1a5cb9b13f4a1777dd11202687,2702e674ff10d6081f1137db87f2273180635b1a5cb9b13f4a1777dd11202687,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0136_FDKMT01_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0136_FDKMT01_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.cpython-312.pyc,d54984779c8f37ac5fd3f1089075586533a54f0583597906b1ed29e0d19f4118,d54984779c8f37ac5fd3f1089075586533a54f0583597906b1ed29e0d19f4118,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0136_FDKMT01_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0136_FDKMT01_DEPENDENCY_SHEET_DB_FIRST_PLAN_AND_IMPLEMENTATION_READINESS.py,04244d0b9915270619f6cf5877e52197e18059a543c4be0cda50ed6239c771f6,04244d0b9915270619f6cf5877e52197e18059a543c4be0cda50ed6239c771f6,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0137_FINAL_R01B_DEPENDENCY_AUDIT.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0137_FINAL_R01B_DEPENDENCY_AUDIT.cpython-312.pyc,a0ac66d5ad6d767227ec0dfaf70f3bcafaa5dfd9061a62940a66ca885b31b926,a0ac66d5ad6d767227ec0dfaf70f3bcafaa5dfd9061a62940a66ca885b31b926,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0137_FINAL_R01B_DEPENDENCY_AUDIT.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0137_FINAL_R01B_DEPENDENCY_AUDIT.py,7c9a8604538d89bfb98f4e37b7254f145de497f7a6728ecceccc679db1d5ed9b,7c9a8604538d89bfb98f4e37b7254f145de497f7a6728ecceccc679db1d5ed9b,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0138_NUMERIC_VALIDATION_STYLE_GATE_FINAL_PACKAGE.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0138_NUMERIC_VALIDATION_STYLE_GATE_FINAL_PACKAGE.cpython-312.pyc,01ecce540f3dd25e03126c2be6c8327c9a75c82bc97c72c23c59b9e8fe886b4d,01ecce540f3dd25e03126c2be6c8327c9a75c82bc97c72c23c59b9e8fe886b4d,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0138_NUMERIC_VALIDATION_STYLE_GATE_FINAL_PACKAGE.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0138_NUMERIC_VALIDATION_STYLE_GATE_FINAL_PACKAGE.py,03cc2266aa849214074f14e32dac074b39f21e9dba6d7eb1b592d4ca08069746,03cc2266aa849214074f14e32dac074b39f21e9dba6d7eb1b592d4ca08069746,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0139_FORMULA_ONLY_REVIEW_CLOSURE_AND_HUMAN_ACCEPTANCE_PACK.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0139_FORMULA_ONLY_REVIEW_CLOSURE_AND_HUMAN_ACCEPTANCE_PACK.cpython-312.pyc,e4e8150d0917446ce8eb1e3467c31d4f408bdfff13fef4f953b8537e53cc3f25,e4e8150d0917446ce8eb1e3467c31d4f408bdfff13fef4f953b8537e53cc3f25,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0139_FORMULA_ONLY_REVIEW_CLOSURE_AND_HUMAN_ACCEPTANCE_PACK.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0139_FORMULA_ONLY_REVIEW_CLOSURE_AND_HUMAN_ACCEPTANCE_PACK.py,abd6e8e0145b9926fcc6c9155778778e07b4fd0f43b5ea13f610004085229e22,abd6e8e0145b9926fcc6c9155778778e07b4fd0f43b5ea13f610004085229e22,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0140_EXCEL_CALCULATION_CACHED_VALUE_CLOSURE.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0140_EXCEL_CALCULATION_CACHED_VALUE_CLOSURE.cpython-312.pyc,9932d59bd320356e0d9fcd9d1150ef0eab3167f19929c502594c2e650498406b,9932d59bd320356e0d9fcd9d1150ef0eab3167f19929c502594c2e650498406b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0140_EXCEL_CALCULATION_CACHED_VALUE_CLOSURE.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0140_EXCEL_CALCULATION_CACHED_VALUE_CLOSURE.py,1c199187473b05d6f4eed4b07e19be8281ec0e133c135c646929d9b04b4875ee,1c199187473b05d6f4eed4b07e19be8281ec0e133c135c646929d9b04b4875ee,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0141_EXCEL_COM_CALCULATE_COPY.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0141_EXCEL_COM_CALCULATE_COPY.ps1,b2071fc48ccd5165dd30a9a58606f1504347bbfe8dec4fd39fb574160c36f2da,b2071fc48ccd5165dd30a9a58606f1504347bbfe8dec4fd39fb574160c36f2da,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0141_RUN_ALL.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0141_RUN_ALL.ps1,276cca416fd4ddc3061b85484a7754ebc1c50e9632fe14e8379833fddf57d4d0,276cca416fd4ddc3061b85484a7754ebc1c50e9632fe14e8379833fddf57d4d0,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0141_VALIDATE_CALCULATED_COPY.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0141_VALIDATE_CALCULATED_COPY.cpython-312.pyc,bc604e5a9499443ede8809b1cde3a1ec106f584dabf9b34130f1f99bea3d6858,bc604e5a9499443ede8809b1cde3a1ec106f584dabf9b34130f1f99bea3d6858,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0141_VALIDATE_CALCULATED_COPY.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0141_VALIDATE_CALCULATED_COPY.py,07060e92e4628d92d5c3255a4bd19744874476ab61e203f63a6b22c3511a56ab,07060e92e4628d92d5c3255a4bd19744874476ab61e203f63a6b22c3511a56ab,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0142_HUMAN_FINAL_ACCEPTANCE_AND_PROMOTION_DECISION.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0142_HUMAN_FINAL_ACCEPTANCE_AND_PROMOTION_DECISION.cpython-312.pyc,13d21010b4eb0cdd91dae8df79b5490f28d838a09b27eca23d0789a4f0661ce3,13d21010b4eb0cdd91dae8df79b5490f28d838a09b27eca23d0789a4f0661ce3,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0142_HUMAN_FINAL_ACCEPTANCE_AND_PROMOTION_DECISION.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0142_HUMAN_FINAL_ACCEPTANCE_AND_PROMOTION_DECISION.py,1256a5a47b39dbb64ffeba301b53ef0326bdad83c078d90002a3ce8f49fa87c8,1256a5a47b39dbb64ffeba301b53ef0326bdad83c078d90002a3ce8f49fa87c8,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143_PS_EXCEL_CALC.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143_PS_EXCEL_CALC.ps1,45e28bbd30c184e819f5edb1c1a5df79a69553df4abde42567ab252573559573,45e28bbd30c184e819f5edb1c1a5df79a69553df4abde42567ab252573559573,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143_R01B_FBS2_LINEAGE_FIX_AND_EVIDENCE_HYGIENE.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143_R01B_FBS2_LINEAGE_FIX_AND_EVIDENCE_HYGIENE.cpython-312.pyc,dcf34e6c7ba0d2e567088fe8bbbc8aa5e9fa2b034735bb3c445a5fc7b2dbf936,dcf34e6c7ba0d2e567088fe8bbbc8aa5e9fa2b034735bb3c445a5fc7b2dbf936,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143_R01B_FBS2_LINEAGE_FIX_AND_EVIDENCE_HYGIENE.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143_R01B_FBS2_LINEAGE_FIX_AND_EVIDENCE_HYGIENE.py,7a214b05f1671ea40b234e28b68fb83cceb474a7af462271bb22562aa4d08294,7a214b05f1671ea40b234e28b68fb83cceb474a7af462271bb22562aa4d08294,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143_RUN_ALL.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143_RUN_ALL.ps1,f29335e7cea2cbca4b685ffb054695f14e0855a02b289fdd2746db1d05938720,f29335e7cea2cbca4b685ffb054695f14e0855a02b289fdd2746db1d05938720,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143B_PS_EXCEL_CALC.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143B_PS_EXCEL_CALC.ps1,16fee02d75115b0b6fa62e8c9f801295bec7f1ea1415397af79dfb22d2d2432d,16fee02d75115b0b6fa62e8c9f801295bec7f1ea1415397af79dfb22d2d2432d,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143B_RUN_ALL.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143B_RUN_ALL.ps1,748763b0199a0fd8f4d468ba1d981afabbe15181d1f425fd006f1827cd99ba3e,748763b0199a0fd8f4d468ba1d981afabbe15181d1f425fd006f1827cd99ba3e,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143B_VALIDATE_AND_PROMOTE.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143B_VALIDATE_AND_PROMOTE.cpython-312.pyc,787c0fb316cf00e85194887d1296832fc2be123e3deb7a4b727362ac629abecf,787c0fb316cf00e85194887d1296832fc2be123e3deb7a4b727362ac629abecf,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143B_VALIDATE_AND_PROMOTE.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143B_VALIDATE_AND_PROMOTE.py,52a1ed4db7a96706305c99e462966b87bc0e51c71d0bb949f23394879d8b3ed6,52a1ed4db7a96706305c99e462966b87bc0e51c71d0bb949f23394879d8b3ed6,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143C_PS_EXCEL_LOCK_DIAG_AND_CALC.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143C_PS_EXCEL_LOCK_DIAG_AND_CALC.ps1,a65eb8959e8e40f8787d65bb9d8e399af12c061c8229d087c848c3ed008b7de6,a65eb8959e8e40f8787d65bb9d8e399af12c061c8229d087c848c3ed008b7de6,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143C_RUN_ALL.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143C_RUN_ALL.ps1,ba1ab6d6dc5628603800d0ad146338665c2940c66cc0c1c24c0a2deab780e58b,ba1ab6d6dc5628603800d0ad146338665c2940c66cc0c1c24c0a2deab780e58b,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143C_VALIDATE_AND_PROMOTE.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143C_VALIDATE_AND_PROMOTE.cpython-312.pyc,9968517ac28de2afab28237a7fffabf58c6617bef646c6be40af78cbdab6ab5d,9968517ac28de2afab28237a7fffabf58c6617bef646c6be40af78cbdab6ab5d,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143C_VALIDATE_AND_PROMOTE.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143C_VALIDATE_AND_PROMOTE.py,d5601107f1d5ab0dd2eebab6cda07f30ba34d64e8f19ef4619b1233350139364,d5601107f1d5ab0dd2eebab6cda07f30ba34d64e8f19ef4619b1233350139364,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143D_PS_OPEN_SAVE_CALC.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143D_PS_OPEN_SAVE_CALC.ps1,30c96ecd537ff8156d747bb96535156a83d22f4fadb2b3d6a0c3026497ee3d81,30c96ecd537ff8156d747bb96535156a83d22f4fadb2b3d6a0c3026497ee3d81,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143D_RUN_ALL.ps1,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143D_RUN_ALL.ps1,ba0787eb4c62ba79d2a3bc33a8f2218c76fc4c832c82e0b39b6ed22078821dc3,ba0787eb4c62ba79d2a3bc33a8f2218c76fc4c832c82e0b39b6ed22078821dc3,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0143D_VALIDATE_AND_PROMOTE.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0143D_VALIDATE_AND_PROMOTE.cpython-312.pyc,6400fe9e86a0c85a4505acd52d15386fa8049d4041a28f2e72ecc26fae6aacab,6400fe9e86a0c85a4505acd52d15386fa8049d4041a28f2e72ecc26fae6aacab,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
